iter,accept,e,e_std,e_err95,e_var,e_var_std,e_var_err95
225,0.004082822980460776,-161.3956043956044,0.23712433903881244,0.46475516437393755,553.2391033320105,15.37004065197991,30.124726118797152
226,0.0039953339165937594,-161.67307692307693,0.2254282217943864,0.44183119581590463,568.4378738144972,16.623752173956447,32.58195554887406
227,0.003810634781763391,-161.88907967032966,0.26174115340658205,0.5130032339488741,541.572897070462,16.66421903948832,32.66126914788376
228,0.003951589384660251,-161.08173076923077,0.2839095978710717,0.55645258669255,541.909537002569,19.26643904459061,37.76152663773388
229,0.004024496937882764,-161.38564560439562,0.25230986139859535,0.49451824128553973,548.3718541143617,17.266086534162735,33.840907760910966
230,0.003849518810148731,-161.84821428571428,0.2711060364010195,0.5313580673374031,530.9495000781214,18.29519538940972,35.857924053366304
231,0.003956449888208418,-161.60782967032966,0.259793658629309,0.5091862143253391,554.1810592005397,18.330072799756277,35.926282521519575
232,0.00417517254787596,-160.21016483516482,0.27054022151419505,0.5302490905373106,623.4585737134439,21.371019336011837,41.8864282114923
233,0.003625935646933022,-160.0772664835165,0.2764911396362773,0.5419126757315386,627.929510986017,17.55655883923776,34.410223017364345
234,0.004097404491105279,-161.20604395604394,0.23302112942314482,0.45671302130621055,612.4534308376717,15.912791336658703,31.188497913352045
235,0.0038349372995042288,-160.092032967033,0.26288589153769515,0.5152468794575854,661.8912600747016,16.28630046821525,31.920562359099705
236,0.003499562554680665,-159.89217032967034,0.25697541025371173,0.5036625490096799,753.8678029291166,22.038992914346416,43.19563236765242
237,0.003766890249829882,-159.41174450549448,0.24810990198873428,0.48628647210568193,785.6155499165613,20.241988398926598,39.67356823737372
238,0.004082822980460776,-159.72458791208788,0.24774376991427421,0.48556886642615527,800.1234132999869,14.689358481326366,28.79061357939766
239,0.004058520462719937,-160.28949175824178,0.22731813911544613,0.4455353656989401,719.8659708797695,19.698633423809007,38.60861205532259
240,0.004150870030135122,-160.1775412087912,0.2355200789233857,0.461610872325867,720.3563466656,18.38868558093487,36.04116146166334
241,0.004126567512394284,-158.7973901098901,0.2562676621426614,0.502275388201895,855.0265965996485,26.815368903070645,52.5571572821738
242,0.00365023816467386,-161.46016483516482,0.2344087067699577,0.45943262293172743,558.7003616042077,13.452198416251537,26.36582440873977
243,0.004063380966268106,-162.21153846153848,0.22939173846844432,0.44959954574918215,541.113557008537,13.397768061787657,26.259142874324812
244,0.003922426363371245,-161.4162087912088,0.25438579523846044,0.49858699684596325,554.1325570311584,15.625865352717295,30.626133318598164
245,0.003941868377563915,-161.30666208791212,0.23020782419648023,0.45119904438442965,579.1254905808477,12.192692642602575,23.897238454067544
246,0.0035627491008068434,-161.74793956043956,0.24197505653007204,0.4742623959559848,596.8583940063709,15.828935057338205,31.024142626006338
247,0.0038252162924078932,-161.47321428571428,0.2506605811956526,0.491285711487357,551.6767746350663,19.043411689984016,37.32440105513771
248,0.004009915427238262,-160.99622252747253,0.24435090302106383,0.47891896951112456,624.2212416149729,15.057577623973147,29.51230983740357
249,0.004262661611742977,-161.02575549450552,0.229970501319575,0.45073390009298797,635.6268589538444,13.56919036395229,26.595124412714437
250,0.003757169242733547,-160.9436813186813,0.2687127782206954,0.526667367498262,612.5848619689779,17.626578835642444,34.547459688515154
251,0.003975891902401088,-160.87225274725273,0.27978233605244013,0.548363302173265,653.83312935261,26.984567926206335,52.88878127373911
252,0.003679401185962866,-161.10714285714286,0.28668962921630264,0.5619013480050952,611.0253160370543,22.775478951152802,44.63911847490958
253,0.004048799455623603,-161.67857142857142,0.23376887217195183,0.4581785701635733,549.1601276540088,12.11092926570137,23.73698518008681
254,0.004068241469816273,-161.38324175824178,0.24564409158149414,0.4814535725147872,577.0743279226047,14.890178624499827,29.184213827387822
255,0.0038592398172450667,-161.40968406593407,0.23568061305312732,0.4619255134384501,566.1098794437331,17.625123994035405,34.54460825136214
256,0.004019636434334597,-161.26648351648353,0.21733512837181482,0.42596902418414634,551.6401053020684,12.955487323480101,25.39228855618622
257,0.0038252162924078932,-161.87774725274724,0.24334146922306957,0.47694051562227835,532.7268193844119,14.340106415294798,28.106092108449584
258,0.0041119860017497815,-161.71256868131871,0.243725653588587,0.4776935031421159,555.7374117793074,17.572874040518958,34.442200224276014
259,0.004087683484008943,-161.50171703296704,0.27882860234103685,0.5464940184480728,602.6745169790249,22.608089533445472,44.31104124481008
260,0.004048799455623603,-162.08653846153842,0.2346545875963529,0.459914540495951,522.4585240212114,17.476975906702155,34.25424333581048
261,0.004306406143676485,-160.04945054945054,0.2649909700256699,0.519372757478646,670.0088613379073,18.562145275393267,36.381136215571125
262,0.0039127053562749104,-161.45020604395606,0.2276058798647959,0.44609932720455026,607.2763235141482,14.81522140899668,29.037300384620245
263,0.003621075143384855,-161.1181318681319,0.2761573594556188,0.5412584785986946,560.4834093922506,16.550224574120882,32.43784410132668
264,0.00379119276757072,-161.04189560439562,0.2513679591626823,0.49267214682619237,556.4131743908217,19.18326691529257,37.598512259792216
265,0.004102264994653446,-160.67685439560435,0.22912694218464816,0.4490805545697016,622.0408227373138,11.456288140023839,22.453912150960086
266,0.004301545640128317,-161.14148351648353,0.22269913081328396,0.4364822757824108,579.2713523849887,13.713294244441204,26.877562828505173
267,0.003830076795956061,-160.52747252747253,0.27944280615252437,0.5476978357977556,708.1326644412309,23.26824406983575,45.60492036036576
268,0.004267522115291144,-160.83962912087915,0.23297815899398916,0.4566288008126652,640.4134478436426,15.365887333239288,30.11658576364922
269,0.00377175075337805,-161.27266483516482,0.21956222017999996,0.43033404391845337,550.5191343649136,10.936950053699139,21.436028205963723
270,0.003873821327889569,-161.58070054945054,0.25371906345037043,0.4972802265539588,584.7698640714375,16.47457512052702,32.28957389683258
271,0.0038835423349859047,-160.4361263736264,0.2541093329720298,0.4980451407606749,580.4367963732349,17.547449879466473,34.392369784276
272,0.0041605910372314574,-161.22767857142858,0.2419785362296289,0.4742692160417933,533.1933578686826,14.172370749842216,27.777336245239663
273,0.0038835423349859047,-161.5412087912088,0.2467050557953878,0.4835330241629046,600.9328767580516,18.116244429156307,35.50718661627075
274,0.0039127053562749104,-160.62293956043953,0.24278433285265819,0.4758485484017947,576.7823032639466,16.67656351800145,32.68546388117743
275,0.003689122193059201,-161.43475274725276,0.24968728555085257,0.4893780870772393,580.7948868342226,17.710043048967915,34.711046540631045
276,0.003937007874015748,-161.0831043956044,0.2575669044842398,0.5048218563985781,616.0510694627827,18.783084566963407,36.81416926981839
277,0.003868960824341402,-161.5683379120879,0.21974316093811105,0.4306886812876865,659.9126802130048,14.46575763261765,28.35236396901599
278,0.003902984349178575,-160.46188186813188,0.2622822121567739,0.5140636896127704,550.8691578637258,15.733882687177859,30.83784340384689
279,0.004024496937882764,-160.64800824175822,0.27157481871941,0.5322768637980377,602.8908025734949,16.952072524083906,33.225451610515464
280,0.0040779624769126084,-161.79395604395606,0.22613534599386442,0.44321713377947825,564.7006814225845,12.642114489162797,24.778089087191066
281,0.003898123845630407,-161.13186813186812,0.23304507605165933,0.45675995583565016,574.749095310284,15.286941028022676,29.961853848712156
282,0.003441236512102654,-160.42925824175828,0.25975632475846033,0.5091130412830722,592.3539550553786,19.949691629012158,39.10067709554403
283,0.004330708661417323,-160.6456043956044,0.2580761941502526,0.5058200458016617,576.98028127661,15.033352078652625,29.464828641069502
284,0.003781471760474385,-161.16929945054946,0.2244934291461627,0.4399990358923733,566.6698290470769,14.134467759598248,27.703047749455113
285,0.003878681831437737,-160.79807692307693,0.23203906012276085,0.4547882008471355,584.4841353562632,14.877189651215641,29.158755907554664
286,0.003567609604355011,-161.8447802197802,0.21781409369161406,0.4269077789607965,618.5391385448828,15.486674287022863,30.353323842867333
287,0.003932147370467581,-160.58207417582418,0.24067071867390452,0.4717059407342243,606.4044927350371,16.273899422525258,31.896256756176687
288,0.003868960824341402,-161.32383241758242,0.22768221782835765,0.4462489468637844,532.0867576479465,10.54138536948261,20.660735671343367
289,0.003966170895304754,-161.76785714285714,0.22506359880179497,0.4411165478824902,538.5587562897754,11.479554020706193,22.499512439166107
290,0.003854379313696899,-161.40968406593404,0.23003042917648955,0.45085135653421116,574.6298015795393,16.31801235233643,31.982716509859134
291,0.003640517157577525,-162.10576923076923,0.21533287917267893,0.4220446878657658,514.4478106669666,12.21749223482604,23.945844761656815
292,0.004423058228832507,-162.35096153846158,0.22050892245225123,0.4321895462761481,488.5650263822091,12.974926419146046,25.4303884835835
293,0.003888402838534072,-161.83585164835168,0.2533364414848936,0.4965303012819303,547.2959706238927,18.343835547503794,35.95325701143302
294,0.004009915427238262,-162.6243131868132,0.24875142945025308,0.4875438428253522,479.34705282507485,17.10768193221254,33.53044044610318
295,0.0038835423349859047,-161.60061813186817,0.2292277775735106,0.4492781883002391,588.1754716936412,12.159729862039216,23.832632591333063
296,0.0040779624769126084,-161.66483516483518,0.2384271557604825,0.4673086382268674,549.5054290808537,12.908166772279658,25.299541980104767
297,0.003907844852726742,-160.69848901098902,0.2701839449925687,0.5295508013863858,636.6771398209959,18.089284700398025,35.45434651887155
298,0.0033877709730728103,-161.8746565934066,0.25781661615772744,0.5053112822851331,578.2206486556512,15.632302584094814,30.638750060258257
299,0.003922426363371245,-161.9694368131868,0.23588515661473503,0.4623264114524707,546.6529740101167,16.275442847339015,31.899281813224498
300,0.0037766112569262177,-162.38701923076925,0.23319787775338985,0.4570594416678184,476.981188565292,14.659476444179589,28.73204586280529
301,0.003971031398852921,-161.6878434065934,0.24461006646063263,0.479426920518789,576.926413746094,14.087052301811893,27.610115159883378
302,0.004082822980460776,-161.47424450549448,0.24644245852242452,0.48301834296545815,570.6546385751554,15.323102481058195,30.03272899429041
303,0.004165451540779625,-161.10267857142858,0.2514658694772615,0.49286404751648266,585.1607327349086,13.352718053493378,26.170846480564794
304,0.0037766112569262177,-162.1462912087912,0.21879212120561928,0.428824677664136,552.5317756946129,12.084986436633097,23.686138169455912
305,0.003873821327889569,-161.63804945054946,0.2470755813682631,0.4842592409410913,553.0425220384012,13.287632283545197,26.0432807155603
306,0.004107125498201613,-161.74690934065933,0.26091373082897035,0.5113815154967598,569.3439523139199,15.416247913069995,30.21529068635796
307,0.00401477593078643,-162.23832417582418,0.23778944507862027,0.4660587482578609,578.4863698849712,15.837517984158142,31.040964853455357
308,0.004024496937882764,-161.39800824175822,0.2728764627702535,0.5348280392583817,527.6005807240823,15.911763661709182,31.186483707463168
309,0.003907844852726742,-161.94642857142858,0.2377984510861429,0.46607639970824977,590.8716975942251,14.794727448877966,28.997132960886965
310,0.0036599591717701952,-160.80425824175822,0.22202931453685587,0.43516946000435297,621.7076009654681,14.274668388558064,27.977835932826217
311,0.003543307086614173,-162.50721153846152,0.21322695832858626,0.417917158857052,550.0144974281463,11.971464708524232,23.46363967089979
312,0.004306406143676485,-161.68440934065933,0.2534402918470501,0.49673384425153844,527.4046983513766,14.206517495319401,27.844262636564203
313,0.003873821327889569,-162.62156593406596,0.22059126621940114,0.4323509370941133,533.9475574652897,14.469834194638292,28.360353883757192
314,0.003645377661125693,-161.58001373626374,0.22518899341933954,0.4413623168167327,555.8528081628106,15.491579983779284,30.36293883182899
315,0.0040779624769126084,-161.92342032967034,0.25092902832608244,0.49181185819475265,587.2528895929246,14.816059278008675,29.03894257770752
316,0.0039272868669194124,-161.20741758241758,0.254854376517819,0.4995053992773357,585.5261701335627,13.835155520395029,27.116406540484764
317,0.003868960824341402,-162.08619505494508,0.2574134501439235,0.5045210914182868,554.3909224378131,16.892522992842505,33.10873667398607
318,0.003932147370467581,-161.67273351648353,0.25282664372144364,0.49553111602616934,563.8787413330372,16.32448607729444,31.99540477762265
319,0.0041605910372314574,-162.53125,0.21536692965696558,0.4221114255886238,526.2859013558315,13.564910461254124,26.586735957568695
320,0.0036113541362885193,-162.42067307692307,0.23413959165491108,0.4589051669985407,527.4701237476588,15.826974463117589,31.020299931945633
321,0.004019636434334597,-162.20776098901098,0.22234707915048132,0.43579226720262015,479.34282544378704,10.095404577507725,19.786629381275944
322,0.0035870516185476813,-161.9690934065934,0.2874939292030067,0.5634777470118012,517.7398495887506,14.224525076281026,27.879556846697675
323,0.003878681831437737,-161.9158653846154,0.2400484993154681,0.47048641320120527,534.2923784160672,15.982491982796077,31.325108669480468
324,0.003762029746281715,-162.2809065934066,0.22736672285193257,0.4456305880726879,539.3066749961105,14.945931041861382,29.293486557467514
325,0.003655098668222028,-162.4835164835165,0.23365998338096958,0.45796515205492794,496.72832182247765,17.16902384627353,33.65066838840547
326,0.004189754058520462,-160.51991758241758,0.25104450997343747,0.4920381980644438,588.8365931299247,17.31329469623579,33.933434058350485
327,0.0034315155050063184,-162.28125,0.22370494466763083,0.43845363471208204,547.5826906471261,16.46943569855813,32.2795008148722
328,0.003557888597258676,-161.59375,0.24745589372848095,0.4850046394699937,569.9765195954006,12.939985844653373,25.36190621597872
329,0.003854379313696899,-162.27815934065933,0.22743499020058494,0.4457643896173666,536.5343216834225,12.492195378816572,24.48425303031818
330,0.003475260036939827,-161.85267857142858,0.2195271873607468,0.4302653808544403,531.8385393189338,11.83650631603571,23.199126082210867
331,0.003888402838534072,-162.4842032967033,0.2302637468179904,0.4513086507085106,571.7114620588645,14.12962448566868,27.693555106985897
332,0.003902984349178575,-161.98214285714286,0.23224226121309263,0.45518646766580506,537.6681140898174,16.215289588262056,31.781383591880953
333,0.004291824633031982,-162.15178571428572,0.24959409219610088,0.4891954314583275,587.4139194970865,15.321278649560796,30.029154350241637
334,0.003868960824341402,-161.21222527472528,0.2683238396954681,0.5259050619966164,580.5002901139266,15.59202853788913,30.55981438018341
335,0.003625935646933022,-161.80048076923077,0.2383282828128883,0.4671148508105374,537.3229024347281,15.27491604904749,29.93828532300594
336,0.003723145717896374,-162.04635989010987,0.22149201373819485,0.43411636979011275,566.5363165874529,14.28051775062983,27.989300471819412
337,0.00377175075337805,-162.4526098901099,0.18985752718909685,0.37211391548446393,556.1319469602437,11.03483573593397,21.627880617746126
338,0.004092543987557111,-162.32005494505492,0.2256899483439179,0.4423441704267843,549.3531968226024,13.69691161152332,26.845453458014177
339,0.003698843200155536,-161.970467032967,0.2096715238507587,0.41094863533111803,547.4141844114372,11.328619373227482,22.203685966088585
340,0.003839797803052396,-162.45844780219778,0.23126764391872226,0.4532762528701293,524.8901062169044,13.457552499558037,26.376318219190736
341,0.004121707008846116,-161.77094780219775,0.25498730192722363,0.499765928292399,531.3791933244357,16.992554563262658,33.304794949326556
342,0.003698843200155536,-162.71737637362637,0.25044809309669064,0.4908692424662482,511.8029420282792,16.815251926668452,32.95728816723792
343,0.004024496937882764,-162.24759615384616,0.24749491155318096,0.4850811130011608,527.3358648580303,12.114346172744396,23.74368219482966
344,0.0044425002430251775,-162.46428571428572,0.21522741884258131,0.42183798941697676,539.9180008996443,13.59137668768977,26.638608808189243
345,0.003854379313696899,-163.2431318681319,0.20739158650136172,0.4064800402392922,497.3010089172676,13.101808142208421,25.67907209108214
346,0.004199475065616798,-162.8688186813187,0.2260946032598609,0.44313727948819964,518.5506412363305,14.870883951698561,29.146396963603856
347,0.003985612909497424,-162.03537087912088,0.2514703339615991,0.4928727977449939,515.8532945229374,12.944885433846684,25.371509234336653
348,0.003625935646933022,-161.8118131868132,0.23210979428379028,0.45492683725522987,579.768324734983,14.834175116475398,29.074448968652042
349,0.004170312044327792,-161.64663461538458,0.2301229154944373,0.4510326263864515,539.0976518763731,12.973352205665083,25.427303081856834
350,0.003810634781763391,-161.50686813186817,0.23939306883246134,0.46920179306014237,534.8730043959814,14.846315685380878,29.09824404645861
351,0.003757169242733547,-162.43406593406593,0.21465341620734096,0.4207129649248746,504.8830765748848,9.82522887021886,19.25709472549213
352,0.00389326334208224,-162.28605769230768,0.22257809804335107,0.43624505591239315,500.5535693979126,12.31562079719535,24.138173209755358
353,0.004087683484008943,-162.60611263736266,0.21220536954555522,0.41591488163530105,517.2920328367381,11.884111362178727,23.292430258133546
354,0.003878681831437737,-162.35061813186817,0.2214284968675739,0.43399187901128505,546.8295806618734,14.027952481446997,27.494281640475396
355,0.004058520462719937,-162.0367445054945,0.2336925746049541,0.4580290296801497,531.838593190304,13.273465192895443,26.01551372812107
356,0.003917565859823078,-161.19436813186812,0.262396724096027,0.5142881288895063,586.6994921356809,16.006430242056755,31.37202679548398
357,0.003786332264022553,-162.66483516483518,0.25627082813024493,0.5022815934235342,504.2874676799503,17.15000942556383,33.61340080862757
358,0.004000194420141927,-161.87053571428572,0.21896066503113734,0.42915501749196805,598.8983214033163,16.277354606811002,31.9030287929367
359,0.00377175075337805,-162.2716346153846,0.21689185277117878,0.42510021997167435,508.11731494030437,10.064197196776506,19.725464038990925
360,0.004005054923690094,-162.3028846153846,0.24612055722586038,0.4823874280176157,523.6900097349647,16.658447043744612,32.64995624410717
361,0.003689122193059201,-161.14182692307693,0.23885209090660145,0.4681414958090258,537.7818516467993,12.856552569428066,25.1983800014249
362,0.0038252162924078932,-161.61229395604394,0.23648890967682362,0.46350974570972014,520.8410058417551,16.768326722927966,32.865316457939365
363,0.0041119860017497815,-162.84546703296704,0.2550280067067267,0.4998457081942237,507.8456469853823,16.233970126732142,31.817996774494137
364,0.004126567512394284,-162.1813186813187,0.24531117259183657,0.48080106328528893,539.1594334736193,15.431367427579657,30.24492439026063
365,0.003703703703703704,-162.3440934065934,0.24058568905972047,0.47153928575280424,523.8711589359692,13.886285806569033,27.21662005990504
366,0.003961310391756586,-162.36710164835162,0.2373961707940552,0.46528794482406766,537.0384684621074,15.278231609888618,29.9447837028431
367,0.003519004568873335,-161.91517857142858,0.21109266704202587,0.41373402480287597,536.4721620163053,12.394234987576558,24.292254191576298
368,0.004252940604646641,-162.50652472527472,0.2324226664844142,0.45554005550021653,495.98113885226763,13.724135839147639,26.898811963664766
369,0.0038009137746670557,-162.2513736263736,0.25137749201375265,0.4926908308709603,502.516492997512,14.176404063384373,27.78524139452065
370,0.003766890249829882,-161.76751373626374,0.24637978333796898,0.4828955018612009,589.6953560370146,14.936816897312033,29.2756231624009
371,0.00379119276757072,-162.01339285714286,0.21653869201548673,0.424408037609765,534.9783783136056,11.721407862821398,22.973537259234547
372,0.004048799455623603,-161.65899725274724,0.2348185559511753,0.46023591256600715,555.5011505588428,13.688772662277811,26.82950141062098
373,0.004141149023038787,-162.24519230769232,0.24686897872736366,0.4838543072058175,534.2176054326404,13.39553633188994,26.254768764102067
374,0.004019636434334597,-162.1040521978022,0.2306312443132103,0.45202893256355037,531.9111484863234,13.377323597473879,26.219072460586595
375,0.00407310197336444,-161.63907967032966,0.22842108715021184,0.4476971041239001,540.479645818994,13.132838033877528,25.739889561197767
376,0.0039272868669194124,-162.3430631868132,0.20838635334468192,0.4084297474252144,564.9429739494051,11.670632745790439,22.87401985854306
377,0.003951589384660251,-161.97802197802199,0.2261948718448479,0.443333802303555,537.6966836859444,11.809767259458095,23.146718494338163
378,0.004102264994653446,-161.53537087912088,0.24935903636468645,0.4887347304943991,545.1485262365007,13.988121926203094,27.416215186713114
379,0.003917565859823078,-162.75789835164838,0.21684732853959512,0.42501295408133105,497.8564599181482,11.359244890704408,22.26371087735126
380,0.00407310197336444,-161.69677197802199,0.23754616373942558,0.46558192559492867,503.7715712110068,14.977406930307804,29.355178165203903
381,0.0037425877320890442,-161.70157967032966,0.23765622940096262,0.46579765032747583,539.7122950379069,12.683004432619034,24.85823190369517
382,0.004126567512394284,-162.49141483516482,0.2627191155262652,0.5149200044816975,520.6280395705971,15.650633551291524,30.67467809576559
383,0.003922426363371245,-161.4787087912088,0.22640398498155795,0.44374365652020087,540.7528166139555,11.338106910908062,22.222281198244488
384,0.003985612909497424,-162.33585164835162,0.2556423122028735,0.5010497248421764,541.0782039583238,17.31020958706137,33.92738735548024
385,0.003873821327889569,-161.55803571428572,0.24240433887476803,0.4751037738907879,533.9022301028419,12.555590248183947,24.608504691082853
386,0.004233498590453971,-162.05460164835162,0.22452998757339246,0.4400706890930751,540.6263354388979,13.030663823736235,25.53963178917201
387,0.003796053271118888,-162.25137362637363,0.24293701837089418,0.4761478065184981,542.8232999517965,14.214236529582168,27.859391665714657
388,0.0038835423349859047,-161.7819368131868,0.22681943884003458,0.44455793112005326,533.2714512496606,14.130618877938957,27.695504080022147
389,0.0043258481578691554,-161.95089285714286,0.2327819633285467,0.45624426437447513,504.635989010989,12.764627573033673,25.01821031921292
390,0.003971031398852921,-162.03846153846158,0.22053557525466091,0.43224178480895814,513.5920329670329,11.866971341941262,23.25883643577383
391,0.004024496937882764,-162.38633241758242,0.22644511992174268,0.44382427952146913,550.0732804145016,13.977019753366331,27.39445532780292
392,0.004150870030135122,-162.5096153846154,0.21626402592560784,0.4238697019658279,498.93766696451513,12.8132633077246,25.11353460756878
393,0.0040293574414309325,-161.81833791208788,0.20651520057557968,0.4047623553882016,530.7464512954024,13.327378703411814,26.12118226701328
394,0.004141149023038787,-162.64388736263734,0.24049264644705715,0.4713569255829566,539.5643013954077,18.72582165614517,36.70193602696472
395,0.00379119276757072,-162.15728021978023,0.24444822764353988,0.4791097222659866,523.3846510493613,13.290804942370773,26.049499012593664
396,0.003708564207251871,-162.13633241758245,0.21251350719270315,0.4165188203259919,551.2119774581063,12.679528505582184,24.851419211890054
397,0.003917565859823078,-162.16929945054946,0.250070397874174,0.49012897343298273,577.66561959519,19.137817436115593,37.50943291748924
398,0.0044425002430251775,-162.28880494505498,0.22193151058729582,0.4349777677856695,524.1404948351127,15.213317645138575,29.817554669839314
399,0.003961310391756586,-161.81043956043956,0.22071656225658606,0.4325965128144013,557.48060774834,12.598775465354276,24.69314616140124
